['%OpenBCI Raw EEG Data']
['%']
['%Sample Rate = 250.0 Hz']
['%First Column = SampleIndex']
['%Last Column = Timestamp ']
['%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data']
51, -5710.76, 5679.00, -22903.38, 20811.06, 15226.95, -90872.89, -91821.81, -113012.52, 0.000, 0.000, 0.000, 19:25:51.124
52, -7757.11, 3094.17, -24424.89, 24176.00, 22778.95, -81298.73, -82186.18, -103303.92, 0.050, 0.014, 0.972, 19:25:51.124
53, -7904.83, 2883.64, -24346.77, 25222.74, 26499.18, -76295.53, -77258.78, -98313.83, 0.000, 0.000, 0.000, 19:25:51.125
54, -4926.19, 6066.17, -21895.88, 21579.18, 20191.22, -85482.19, -87123.66, -108159.06, 0.000, 0.000, 0.000, 19:25:51.125
55, -3573.62, 7252.27, -20674.85, 19507.22, 15707.58, -92278.64, -95173.14, -116186.09, 0.000, 0.000, 0.000, 19:25:51.125
56, -5057.33, 5595.63, -21376.22, 21196.29, 18591.76, -88733.83, -92606.38, -113568.77, 0.000, 0.000, 0.000, 19:25:51.125
57, -7201.04, 3482.02, -22449.71, 24845.82, 25746.39, -78447.91, -82883.75, -103776.71, 0.000, 0.000, 0.000, 19:25:51.125
58, -7137.52, 3794.72, -21927.64, 26279.57, 29074.68, -72538.05, -77858.01, -98690.48, 0.000, 0.000, 0.000, 19:25:51.126
59, -4162.27, 6896.00, -19750.76, 22629.33, 22752.24, -80771.73, -87681.38, -108494.96, 0.000, 0.000, 0.000, 19:25:51.126
60, -2922.11, 8027.94, -18948.71, 20611.64, 18819.72, -86881.70, -95398.94, -116189.52, 0.000, 0.000, 0.000, 19:25:51.126
61, -4354.95, 6651.90, -19765.67, 22513.84, 21873.46, -82997.45, -92640.76, -113379.45, 0.000, 0.000, 0.000, 19:25:51.126
62, -6370.74, 4829.56, -20688.95, 26411.74, 28615.44, -72669.92, -82887.62, -103554.89, 0.000, 0.000, 0.000, 19:25:51.126
63, -6396.47, 4900.04, -20371.63, 27716.86, 31423.04, -67311.98, -78109.06, -98717.95, 0.052, 0.014, 0.976, 19:25:51.126
64, -3912.87, 7245.00, -18867.49, 24251.84, 26329.62, -74671.68, -86395.28, -106976.56, 0.000, 0.000, 0.000, 19:25:51.127
65, -2439.00, 8648.18, -17583.36, 24257.30, 25717.11, -76450.98, -88779.52, -109314.87, 0.000, 0.000, 0.000, 19:25:51.127
66, -2192.53, 8920.47, -16584.23, 29146.03, 32070.93, -66720.45, -79179.63, -99640.77, 0.000, 0.000, 0.000, 19:25:51.127
67, -1947.93, 8825.56, -15892.56, 35931.39, 40855.23, -50088.09, -62346.99, -82715.06, 0.000, 0.000, 0.000, 19:25:51.127
68, -331.21, 9904.28, -14888.76, 39183.70, 45143.70, -38993.33, -51154.11, -71442.27, 0.000, 0.000, 0.000, 19:25:51.127
